"","case_id","charge_count","charge_disposition","sentence_court_name","length_of_case_in_days","age_at_incident","gender","offense_category","days_incident_arrest","sentence","convicted_chicago"
"2242",708636796917,1,"Plea Of Guilty","District 1 - Chicago",51,40,"Male","Theft",0,"Detention","nee"
"2243",697670675742,3,"Plea Of Guilty","District 1 - Chicago",70,44,"Male","Theft",120,"Detention","ja"
"2244",697293321732,1,"Plea Of Guilty","District 5 - Bridgeview",52,23,"Female","Retail_Theft",0,"Detention","ja"
"2245",693734170381,1,"Plea Of Guilty","District 4 - Maywood",0,45,"Male","Narcotics",0,"Non-detention","nee"
"2246",666491396977,1,"Plea Of Guilty","District 2 - Skokie",7,35,"Male","Narcotics",0,"Non-detention","ja"
"2247",688889431801,1,"Plea Of Guilty","District 3 - Rolling Meadows",141,28,"Male","Other_Offense",38,"Non-detention","nee"
"2248",682551424653,1,"Plea Of Guilty","District 1 - Chicago",461,23,"Male","Escape_Failure_to_Return",44,"Detention","nee"
"2249",663393566493,1,"Plea Of Guilty","District 1 - Chicago",25,30,"Female","Retail_Theft",0,"Non-detention","ja"
"2250",663665589298,1,"Plea Of Guilty","District 5 - Bridgeview",7,25,"Male","Residential_Burglary",0,"Detention","ja"
"2251",654833418714,1,"Plea Of Guilty","District 4 - Maywood",974,31,"Male","Sex_Crimes",2,"Non-detention","nee"
"2252",684449373723,1,"Plea Of Guilty","District 4 - Maywood",159,25,"Female","Forgery",157,"Non-detention","nee"
"2253",702661238420,4,"Plea Of Guilty","District 1 - Chicago",271,27,"Male","Narcotics",0,"Detention","ja"
"2254",687814258558,1,"Plea Of Guilty","District 1 - Chicago",754,25,"Male","Domestic_Battery",118,"Detention","ja"
"2255",663713038025,1,"Plea Of Guilty","District 1 - Chicago",332,29,"Female","Narcotics",0,"Non-detention","ja"
"2256",652385710313,1,"Finding Guilty","District 1 - Chicago",696,36,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"2257",679904978130,2,"Plea Of Guilty","District 1 - Chicago",119,28,"Male","Narcotics",0,"Detention","ja"
"2258",672739475125,2,"Plea Of Guilty","District 1 - Chicago",32,20,"Male","Narcotics",0,"Detention","ja"
"2259",700427421923,2,"Plea Of Guilty","District 1 - Chicago",297,26,"Male","Narcotics",10,"Detention","ja"
"2260",684972800253,1,"Plea Of Guilty","District 1 - Chicago",244,23,"Male","Narcotics",0,"Non-detention","ja"
"2261",708220192127,2,"Plea Of Guilty","District 1 - Chicago",168,50,"Male","Narcotics",0,"Non-detention","ja"
"2262",704662282890,1,"Plea Of Guilty","District 2 - Skokie",7,48,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"2263",652424464247,1,"Plea Of Guilty","District 1 - Chicago",195,46,"Male","Burglary",0,"Detention","ja"
"2264",652942425478,3,"Plea Of Guilty","District 5 - Bridgeview",183,27,"Male","Aggravated_Battery",0,"Non-detention","ja"
"2265",684089409298,1,"Plea Of Guilty","District 1 - Chicago",0,46,"Male","Retail_Theft",0,"Detention","ja"
"2266",692365858408,1,"Plea Of Guilty","District 4 - Maywood",300,47,"Male","Burglary",2,"Detention","nee"
"2267",643471311830,1,"Plea Of Guilty","District 1 - Chicago",897,22,"Male","Forgery",36,"Non-detention","ja"
"2268",709118488441,1,"Plea Of Guilty","District 1 - Chicago",68,23,"Male","Narcotics",0,"Non-detention","ja"
"2269",679422541338,1,"Plea Of Guilty","District 5 - Bridgeview",33,41,"Male","Residential_Burglary",4,"Non-detention","nee"
"2270",688469845940,1,"Plea Of Guilty","District 4 - Maywood",0,35,"Male","Narcotics",0,"Detention","nee"
"2271",685608762244,1,"Plea Of Guilty","District 5 - Bridgeview",49,26,"Male","Narcotics",0,"Non-detention","ja"
"2272",691807901129,1,"Plea Of Guilty","District 4 - Maywood",54,63,"Male","Retail_Theft",0,"Detention","nee"
"2273",657754123846,1,"Plea Of Guilty","District 2 - Skokie",205,26,"Male","Theft",0,"Non-detention","ja"
"2274",676052191203,1,"Finding Guilty","District 1 - Chicago",329,26,"Male","Narcotics",0,"Non-detention","ja"
"2275",678549335712,1,"Plea Of Guilty","District 6 - Markham",42,21,"Male","Narcotics",0,"Non-detention","nee"
"2276",671875957982,2,"Finding Guilty","District 1 - Chicago",711,26,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"2277",671204471551,2,"Plea Of Guilty","District 1 - Chicago",28,21,"Male","Narcotics",0,"Non-detention","ja"
"2278",686813363689,1,"Plea Of Guilty","District 1 - Chicago",612,26,"Female","Fraudulent_ID",0,"Non-detention","ja"
"2279",691174423364,1,"Plea Of Guilty","District 1 - Chicago",70,34,"Male","Aggravated_DUI",0,"Non-detention","nee"
"2280",681509540046,3,"Plea Of Guilty","District 1 - Chicago",129,53,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"2281",686059649360,1,"Plea Of Guilty","District 2 - Skokie",195,46,"Male","Narcotics",0,"Detention","ja"
"2282",664801626091,1,"Plea Of Guilty","District 2 - Skokie",44,20,"Male","Aggravated_DUI",97,"Detention","ja"
"2283",708400795396,2,"Plea Of Guilty","District 1 - Chicago",167,37,"Male","Domestic_Battery",0,"Detention","ja"
"2284",657644569456,1,"Plea Of Guilty","District 1 - Chicago",185,37,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2285",704895551761,1,"Plea Of Guilty","District 1 - Chicago",171,48,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"2286",671809629134,2,"Plea Of Guilty","District 2 - Skokie",120,29,"Male","Aggravated_Battery_With_A_Firearm",0,"Detention","ja"
"2287",705326565064,1,"Plea Of Guilty","District 5 - Bridgeview",0,50,"Male","Retail_Theft",0,"Non-detention","nee"
"2288",653220162004,1,"Plea Of Guilty","District 1 - Chicago",602,26,"Male","Narcotics",0,"Detention","ja"
"2289",668844207924,1,"Plea Of Guilty","District 6 - Markham",197,26,"Male","Forgery",0,"Detention","nee"
"2290",675622420013,1,"Plea Of Guilty","District 1 - Chicago",493,18,"Male","Armed_Robbery",0,"Detention","ja"
"2291",659054616435,1,"Plea Of Guilty","District 3 - Rolling Meadows",316,36,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"2292",693858878553,1,"Plea Of Guilty","District 1 - Chicago",0,21,"Male","Escape_Failure_to_Return",61,"Detention","ja"
"2293",653149113126,1,"Plea Of Guilty","District 6 - Markham",665,18,"Male","Residential_Burglary",3,"Detention","nee"
"2294",665295490325,1,"Plea Of Guilty","District 1 - Chicago",0,18,"Male","Forgery",40,"Non-detention","ja"
"2295",691861312000,1,"Plea Of Guilty","District 1 - Chicago",42,29,"Female","Narcotics",0,"Non-detention","ja"
"2296",679393227465,2,"Plea Of Guilty","District 1 - Chicago",18,24,"Male","Narcotics",0,"Detention","ja"
"2297",710206579661,1,"Plea Of Guilty","District 3 - Rolling Meadows",33,25,"Male","Retail_Theft",7,"Non-detention","nee"
"2298",706894360428,1,"Plea Of Guilty","District 1 - Chicago",51,25,"Male","Retail_Theft",1,"Non-detention","nee"
"2299",698081815233,3,"Plea Of Guilty","District 6 - Markham",165,24,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","nee"
"2300",652165359419,1,"Plea Of Guilty","District 1 - Chicago",109,24,"Male","Narcotics",0,"Non-detention","ja"
"2301",709861520596,2,"Plea Of Guilty","District 1 - Chicago",0,35,"Male","Narcotics",0,"Detention","ja"
"2302",707287365065,1,"Plea Of Guilty","District 1 - Chicago",229,46,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2303",663311587018,1,"Plea Of Guilty","District 1 - Chicago",64,43,"Male","Narcotics",60,"Detention","ja"
"2304",692280152593,1,"Plea Of Guilty","District 2 - Skokie",33,44,"Male","Burglary",125,"Detention","ja"
"2305",663330467139,1,"Plea Of Guilty","District 3 - Rolling Meadows",119,22,"Male","Aggravated_DUI",0,"Non-detention","nee"
"2306",661766894961,1,"Plea Of Guilty","District 3 - Rolling Meadows",97,77,"Male","Retail_Theft",0,"Detention","nee"
"2307",681036046469,1,"Plea Of Guilty","District 1 - Chicago",84,36,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Detention","ja"
"2308",686853359736,2,"Plea Of Guilty","District 6 - Markham",236,21,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","nee"
"2309",710416993649,1,"Finding Guilty","District 6 - Markham",133,51,"Male","Retail_Theft",7,"Non-detention","nee"
"2310",659085669266,1,"Plea Of Guilty","District 1 - Chicago",67,28,"Male","Narcotics",0,"Detention","ja"
"2311",694021098546,1,"Plea Of Guilty","District 1 - Chicago",443,39,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"2312",690563552060,1,"Plea Of Guilty","District 1 - Chicago",89,51,"Male","Retail_Theft",0,"Detention","ja"
"2313",706654384145,1,"Plea Of Guilty","District 1 - Chicago",0,25,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"2314",666084480671,1,"Finding Guilty","District 1 - Chicago",196,34,"Male","Narcotics",0,"Detention","ja"
"2315",695353886079,1,"Plea Of Guilty","District 1 - Chicago",13,33,"Male","Narcotics",0,"Detention","ja"
"2316",675703654221,1,"Plea Of Guilty","District 1 - Chicago",212,54,"Male","Burglary",0,"Detention","ja"
"2317",696106358295,1,"Plea Of Guilty","District 1 - Chicago",641,46,"Male","Residential_Burglary",761,"Detention","ja"
"2318",655779163754,1,"Plea Of Guilty","District 1 - Chicago",153,29,"Male","Theft",14,"Non-detention","ja"
"2319",660347159499,1,"Plea Of Guilty","District 1 - Chicago",325,44,"Female","Narcotics",0,"Detention","ja"
"2320",701440737925,2,"Plea Of Guilty","District 5 - Bridgeview",43,44,"Male","Retail_Theft",0,"Detention","nee"
"2321",657497751668,3,"Plea Of Guilty","District 1 - Chicago",644,29,"Male","Narcotics",0,"Detention","ja"
"2322",688761990980,1,"Plea Of Guilty","District 1 - Chicago",0,21,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"2323",709969832873,1,"Plea Of Guilty","District 6 - Markham",130,26,"Female","Narcotics",0,"Non-detention","nee"
"2324",687108241378,1,"Finding Guilty","District 5 - Bridgeview",259,23,"Male","Aggravated_Fleeing_and_Eluding",0,"Non-detention","ja"
"2325",667125371588,1,"Plea Of Guilty","District 5 - Bridgeview",0,23,"Male","Residential_Burglary",14,"Detention","nee"
"2326",700644294899,2,"Plea Of Guilty","District 1 - Chicago",26,31,"Male","Narcotics",0,"Detention","ja"
"2327",669985213170,1,"Plea Of Guilty","District 1 - Chicago",416,37,"Female","Narcotics",0,"Non-detention","ja"
"2328",688086529786,1,"Plea Of Guilty","District 4 - Maywood",0,28,"Male","Retail_Theft",0,"Non-detention","nee"
"2329",694113263350,1,"Plea Of Guilty","District 1 - Chicago",200,50,"Male","Narcotics",0,"Non-detention","ja"
"2330",702423497941,1,"Plea Of Guilty","District 2 - Skokie",159,63,"Male","Criminal_Damage_to_Property",19,"Non-detention","ja"
"2331",696574883419,1,"Plea Of Guilty","District 1 - Chicago",0,27,"Male","Narcotics",0,"Non-detention","ja"
"2332",696022639861,1,"Plea Of Guilty","District 4 - Maywood",183,60,"Male","Theft",0,"Non-detention","nee"
"2333",664706480215,1,"Plea Of Guilty","District 1 - Chicago",219,35,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2334",696376642142,1,"Plea Of Guilty","District 2 - Skokie",153,26,"Male","Narcotics",0,"Non-detention","ja"
"2335",662745183369,1,"Plea Of Guilty","District 1 - Chicago",0,20,"Male","Narcotics",0,"Non-detention","ja"
"2336",687327598581,1,"Plea Of Guilty","District 1 - Chicago",279,48,"Male","Identity_Theft",9,"Detention","ja"
"2337",688370725301,2,"Finding Guilty","District 1 - Chicago",636,22,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2338",663680246235,1,"Finding Guilty","District 1 - Chicago",157,32,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"2339",676990235141,1,"Plea Of Guilty","District 1 - Chicago",75,37,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"2340",683826081286,1,"Plea Of Guilty","District 2 - Skokie",188,22,"Male","Burglary",0,"Detention","ja"
"2341",708962727437,1,"Plea Of Guilty","District 5 - Bridgeview",153,46,"Male","Other_Offense",0,"Detention","nee"
"2342",661347557522,1,"Plea Of Guilty","District 1 - Chicago",237,26,"Male","Identity_Theft",0,"Detention","ja"
"2343",693027656356,1,"Plea Of Guilty","District 1 - Chicago",90,42,"Male","Retail_Theft",37,"Detention","ja"
"2344",666598715563,1,"Plea Of Guilty","District 5 - Bridgeview",0,29,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"2345",681658593638,1,"Plea Of Guilty","District 1 - Chicago",261,55,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"2346",666897071170,1,"Plea Of Guilty","District 1 - Chicago",169,38,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"2347",706272558527,1,"Plea Of Guilty","District 4 - Maywood",234,47,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"2348",700074164910,7,"Plea Of Guilty","District 6 - Markham",229,23,"Male","Sex_Crimes",8,"Detention","nee"
"2349",672830894661,1,"Plea Of Guilty","District 6 - Markham",81,29,"Male","Burglary",0,"Detention","nee"
"2350",711662336408,1,"Plea Of Guilty","District 1 - Chicago",0,32,"Female","Narcotics",0,"Detention","ja"
"2351",677067991432,1,"Plea Of Guilty","District 2 - Skokie",141,29,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2352",656439968011,1,"Plea Of Guilty","District 5 - Bridgeview",145,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"2353",654718647448,2,"Plea Of Guilty","District 1 - Chicago",296,18,"Male","Narcotics",0,"Detention","ja"
"2354",687256798125,1,"Plea Of Guilty","District 1 - Chicago",56,44,"Male","Theft",1,"Non-detention","ja"
"2355",692256304018,2,"Plea Of Guilty","District 1 - Chicago",313,57,"Male","Narcotics",28,"Non-detention","ja"
"2356",695790861526,2,"Plea Of Guilty","District 6 - Markham",576,34,"Male","Narcotics",19,"Non-detention","nee"
"2357",677405597817,2,"Plea Of Guilty","District 1 - Chicago",334,43,"Male","Residential_Burglary",9,"Detention","ja"
"2358",666808632705,1,"Plea Of Guilty","District 1 - Chicago",94,33,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2359",676138890709,1,"Plea Of Guilty","District 1 - Chicago",94,29,"Male","Sex_Crimes",0,"Non-detention","ja"
"2360",652316897238,1,"Plea Of Guilty","District 1 - Chicago",342,46,"Male","Narcotics",0,"Detention","ja"
"2361",671187330388,1,"Plea Of Guilty","District 1 - Chicago",32,28,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2362",660271887435,1,"Plea Of Guilty","District 1 - Chicago",0,25,"Male","Narcotics",0,"Non-detention","ja"
"2363",654632693210,1,"Plea Of Guilty","District 1 - Chicago",333,39,"Male","Retail_Theft",0,"Detention","ja"
"2364",659115479985,1,"Plea Of Guilty","District 1 - Chicago",0,40,"Female","Prostitution",0,"Non-detention","ja"
"2365",698423147958,1,"Plea Of Guilty","District 2 - Skokie",118,51,"Male","Aggravated_Battery",44,"Detention","nee"
"2366",680813708195,1,"Plea Of Guilty","District 2 - Skokie",64,18,"Male","Residential_Burglary",9,"Detention","nee"
"2367",670743647530,1,"Plea Of Guilty","District 1 - Chicago",159,46,"Male","Narcotics",0,"Detention","ja"
"2368",693914525227,4,"Plea Of Guilty","District 1 - Chicago",104,43,"Male","Narcotics",50,"Non-detention","ja"
"2369",686048718763,1,"Plea Of Guilty","District 1 - Chicago",31,52,"Female","Retail_Theft",0,"Detention","ja"
"2370",656741553112,1,"Plea Of Guilty","District 1 - Chicago",77,23,"Male","Narcotics",0,"Detention","ja"
"2371",687968529026,1,"Plea Of Guilty","District 6 - Markham",98,19,"Male","Narcotics",0,"Non-detention","nee"
"2372",659718898609,1,"Plea Of Guilty","District 1 - Chicago",135,45,"Male","Burglary",0,"Detention","ja"
"2373",660250523086,1,"Plea Of Guilty","District 2 - Skokie",168,25,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"2374",708577920748,1,"Plea Of Guilty","District 1 - Chicago",55,41,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2375",678101678091,1,"Plea Of Guilty","District 1 - Chicago",131,33,"Male","Narcotics",0,"Detention","ja"
"2376",685105457949,1,"Plea Of Guilty","District 1 - Chicago",259,33,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2377",683457918914,1,"Plea Of Guilty","District 1 - Chicago",77,35,"Male","Failure_to_Register_as_a_Sex_Offender",34,"Detention","ja"
"2378",660696193326,1,"Plea Of Guilty","District 5 - Bridgeview",92,33,"Male","Retail_Theft",19,"Detention","nee"
"2379",648783333421,1,"Plea Of Guilty","District 6 - Markham",526,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"2380",695159371142,1,"Plea Of Guilty","District 6 - Markham",398,30,"Male","Aggravated_Fleeing_and_Eluding",0,"Detention","nee"
"2381",677817730999,1,"Plea Of Guilty","District 3 - Rolling Meadows",507,40,"Male","Narcotics",0,"Non-detention","nee"
"2382",696978570230,1,"Plea Of Guilty","District 1 - Chicago",36,35,"Male","Narcotics",0,"Non-detention","ja"
"2383",668864578582,1,"Plea Of Guilty","District 1 - Chicago",191,25,"Male","Narcotics",0,"Detention","ja"
"2384",684974290789,2,"Plea Of Guilty","District 1 - Chicago",168,24,"Male","Narcotics",0,"Detention","ja"
"2385",663437785725,3,"Plea Of Guilty","District 3 - Rolling Meadows",111,56,"Male","Aggravated_DUI",0,"Detention","nee"
"2386",678042056654,1,"Plea Of Guilty","District 1 - Chicago",255,20,"Male","Aggravated_Robbery",0,"Detention","ja"
"2387",647344966259,1,"Plea Of Guilty","District 1 - Chicago",400,33,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2388",653130978272,1,"Plea Of Guilty","District 1 - Chicago",313,44,"Male","Narcotics",0,"Detention","ja"
"2389",663003294505,1,"Plea Of Guilty","District 1 - Chicago",0,21,"Male","Narcotics",0,"Non-detention","ja"
"2390",697943940660,1,"Plea Of Guilty","District 2 - Skokie",147,61,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2391",683630572658,1,"Plea Of Guilty","District 6 - Markham",947,25,"Male","Narcotics",0,"Non-detention","nee"
"2392",686254909565,1,"Plea Of Guilty","District 1 - Chicago",34,47,"Male","Narcotics",0,"Detention","ja"
"2393",662443846690,1,"Plea Of Guilty","District 6 - Markham",28,26,"Male","Residential_Burglary",0,"Detention","nee"
"2394",652440860142,2,"Plea Of Guilty","District 3 - Rolling Meadows",209,33,"Male","Retail_Theft",0,"Detention","nee"
"2395",686898324237,1,"Plea Of Guilty","District 5 - Bridgeview",19,53,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"2396",671919680369,1,"Plea Of Guilty","District 2 - Skokie",46,47,"Female","Identity_Theft",18,"Non-detention","nee"
"2397",666486428524,1,"Plea Of Guilty","District 1 - Chicago",0,21,"Male","Narcotics",0,"Detention","ja"
"2398",662029477705,1,"Plea Of Guilty","District 1 - Chicago",172,22,"Male","Narcotics",0,"Detention","ja"
"2399",676670266764,1,"Plea Of Guilty","District 1 - Chicago",98,44,"Male","Residential_Burglary",699,"Detention","ja"
"2400",681968625109,6,"Plea Of Guilty","District 1 - Chicago",172,43,"Male","Aggravated_Battery",207,"Non-detention","ja"
"2401",664784484928,1,"Plea Of Guilty","District 1 - Chicago",133,36,"Male","Narcotics",42,"Detention","ja"
"2402",704507764000,1,"Plea Of Guilty","District 1 - Chicago",271,24,"Male","Narcotics",0,"Detention","ja"
"2403",698772678631,1,"Plea Of Guilty","District 1 - Chicago",0,53,"Male","Narcotics",0,"Non-detention","ja"
"2404",681295896564,1,"Plea Of Guilty","District 5 - Bridgeview",1,51,"Male","Narcotics",0,"Detention","nee"
"2405",693418673612,1,"Plea Of Guilty","District 1 - Chicago",135,32,"Male","Aggravated_DUI",0,"Detention","ja"
"2406",684814555023,1,"Plea Of Guilty","District 2 - Skokie",226,19,"Male","Attempt_Armed_Robbery",0,"Non-detention","ja"
"2407",660162084622,1,"Plea Of Guilty","District 2 - Skokie",0,32,"Male","Retail_Theft",0,"Detention","nee"
"2408",668744342018,1,"Plea Of Guilty","District 2 - Skokie",70,19,"Male","Burglary",1,"Non-detention","ja"
"2409",704721407481,1,"Plea Of Guilty","District 1 - Chicago",98,23,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","ja"
"2410",681470786112,1,"Plea Of Guilty","District 1 - Chicago",287,29,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"2411",679268767715,1,"Plea Of Guilty","District 2 - Skokie",282,21,"Male","Aggravated_DUI",0,"Non-detention","ja"
"2412",690128812417,1,"Plea Of Guilty","District 1 - Chicago",179,54,"Male","Narcotics",0,"Detention","ja"
"2413",695803034236,1,"Plea Of Guilty","District 4 - Maywood",74,35,"Female","Credit_Card_Cases",0,"Non-detention","nee"
"2414",677541485008,1,"Plea Of Guilty","District 6 - Markham",513,35,"Male","Identity_Theft",291,"Non-detention","nee"
"2415",675386418493,1,"Plea Of Guilty","District 6 - Markham",33,28,"Male","Narcotics",10,"Non-detention","nee"
"2416",672500740955,1,"Plea Of Guilty","District 1 - Chicago",42,20,"Male","Narcotics",84,"Non-detention","ja"
"2417",659999616207,1,"Plea Of Guilty","District 1 - Chicago",0,42,"Male","Narcotics",0,"Non-detention","ja"
"2418",689801391360,1,"Plea Of Guilty","District 1 - Chicago",596,19,"Male","Armed_Robbery",13,"Detention","ja"
"2419",655035634753,1,"Plea Of Guilty","District 2 - Skokie",1478,38,"Male","Burglary",964,"Non-detention","ja"
"2420",639617034367,1,"Plea Of Guilty","District 1 - Chicago",1735,20,"Male","Residential_Burglary",128,"Detention","ja"
"2421",653148616280,1,"Plea Of Guilty","District 1 - Chicago",716,30,"Female","Theft",682,"Non-detention","ja"
"2422",696322486004,1,"Plea Of Guilty","District 1 - Chicago",1,25,"Male","Narcotics",0,"Detention","ja"
"2423",652371798644,1,"Plea Of Guilty","District 2 - Skokie",169,48,"Male","Narcotics",0,"Detention","ja"
"2424",710733732531,1,"Plea Of Guilty","District 4 - Maywood",0,22,"Female","Retail_Theft",0,"Non-detention","nee"
"2425",692124888435,1,"Plea Of Guilty","District 1 - Chicago",90,47,"Male","Failure_to_Register_as_a_Sex_Offender",50,"Non-detention","ja"
"2426",654851305145,1,"Plea Of Guilty","District 1 - Chicago",898,24,"Male","Possession_of_Contraband_in_Penal_Institution",7,"Detention","nee"
"2427",669271991733,1,"Plea Of Guilty","District 1 - Chicago",144,22,"Female","Narcotics",0,"Non-detention","ja"
"2428",701146108658,7,"Plea Of Guilty","District 1 - Chicago",33,21,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"2429",698896889957,1,"Plea Of Guilty","District 1 - Chicago",145,30,"Male","Aggravated_DUI",0,"Detention","nee"
"2430",664915900511,1,"Plea Of Guilty","District 1 - Chicago",0,26,"Female","Narcotics",0,"Non-detention","ja"
"2431",601939515843,1,"Plea Of Guilty","District 1 - Chicago",5012,19,"Male","Narcotics",0,"Non-detention","nee"
"2432",664397442434,4,"Plea Of Guilty","District 1 - Chicago",56,36,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"2433",659616548476,1,"Plea Of Guilty","District 1 - Chicago",40,18,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","ja"
"2434",682775750309,2,"Plea Of Guilty","District 1 - Chicago",126,17,"Male","Narcotics",0,"Non-detention","ja"
"2435",675420452397,1,"Plea Of Guilty","District 1 - Chicago",231,27,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"2436",671647905987,1,"Plea Of Guilty","District 1 - Chicago",0,50,"Male","Narcotics",0,"Detention","ja"
"2437",658768681961,1,"Plea Of Guilty","District 3 - Rolling Meadows",268,31,"Male","Aggravated_DUI",0,"Non-detention","nee"
"2438",688161553427,1,"Plea Of Guilty","District 6 - Markham",166,22,"Male","Residential_Burglary",365,"Detention","nee"
"2439",692060795390,1,"Plea Of Guilty","District 6 - Markham",237,31,"Male","Residential_Burglary",1,"Detention","nee"
"2440",673742605798,1,"Plea Of Guilty","District 1 - Chicago",120,21,"Male","Narcotics",0,"Non-detention","ja"
"2441",695847750314,1,"Plea Of Guilty","District 5 - Bridgeview",0,31,"Male","Credit_Card_Cases",0,"Non-detention","nee"
"2442",668657145667,1,"Plea Of Guilty","District 1 - Chicago",273,47,"Female","Identity_Theft",41,"Detention","ja"
"2443",676557234457,1,"Plea Of Guilty","District 1 - Chicago",43,26,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"2444",657189956001,1,"Plea Of Guilty","District 6 - Markham",271,28,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"2445",684456826402,1,"Plea Of Guilty","District 5 - Bridgeview",222,21,"Male","Robbery",0,"Detention","ja"
"2446",685476849816,1,"Plea Of Guilty","District 1 - Chicago",193,62,"Male","Narcotics",0,"Detention","ja"
"2447",657153934716,2,"Plea Of Guilty","District 4 - Maywood",755,36,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"2448",662461236276,1,"Plea Of Guilty","District 1 - Chicago",32,23,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"2449",699959145222,1,"Plea Of Guilty","District 2 - Skokie",180,39,"Male","Aggravated_DUI",0,"Detention","ja"
"2450",690565787864,1,"Plea Of Guilty","District 1 - Chicago",300,56,"Male","Aggravated_DUI",0,"Detention","ja"
"2451",663506350378,1,"Plea Of Guilty","District 3 - Rolling Meadows",673,43,"Male","Theft",241,"Non-detention","nee"
"2452",673433568017,1,"Plea Of Guilty","District 6 - Markham",119,29,"Male","Residential_Burglary",1,"Detention","nee"
"2453",701213182775,1,"Plea Of Guilty","District 3 - Rolling Meadows",62,40,"Female","Theft",28,"Non-detention","nee"
"2454",689817290410,1,"Plea Of Guilty","District 1 - Chicago",115,33,"Male","Narcotics",0,"Non-detention","ja"
"2455",666124476718,1,"Plea Of Guilty","District 1 - Chicago",896,33,"Male","Armed_Robbery",219,"Detention","ja"
"2456",689125433321,1,"Plea Of Guilty","District 1 - Chicago",0,41,"Male","Escape_Failure_to_Return",3,"Detention","nee"
"2457",705613741651,1,"Plea Of Guilty","District 1 - Chicago",131,53,"Male","Aggravated_DUI",0,"Detention","ja"
"2458",702885315653,1,"Plea Of Guilty","District 1 - Chicago",142,22,"Male","Narcotics",0,"Detention","ja"
"2459",403756618013,2,"Plea Of Guilty","District 6 - Markham",1665,39,"Male","Domestic_Battery",0,"Detention","nee"
"2460",698764480683,1,"Plea Of Guilty","District 1 - Chicago",77,29,"Male","Narcotics",433,"Detention","ja"
"2461",672543469651,1,"Finding Guilty","District 1 - Chicago",176,28,"Male","Narcotics",0,"Detention","ja"
"2462",693641260309,1,"Plea Of Guilty","District 1 - Chicago",384,31,"Male","Residential_Burglary",182,"Detention","ja"
"2463",691119273535,2,"Plea Of Guilty","District 1 - Chicago",259,29,"Male","Narcotics",8,"Detention","ja"
"2464",697958597597,1,"Plea Of Guilty","District 1 - Chicago",432,33,"Male","Aggravated_DUI",0,"Detention","ja"
"2465",647135794385,1,"Plea Of Guilty","District 5 - Bridgeview",610,21,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"2466",649282911376,1,"Plea Of Guilty","District 2 - Skokie",403,23,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
